Date_month_1st,Price,Predicted_price,Residuals,Absolute_residuals,norm_residuals_percent
2018-06-01,1300000.0,1218591.125,81408.875,81408.875,0.06262221153846154
2018-06-01,950000.0,1005823.375,-55823.375,55823.375,0.05876144736842105
2018-06-01,950000.0,1068673.875,-118673.875,118673.875,0.12491986842105263
2018-06-01,1050000.0,992992.625,57007.375,57007.375,0.054292738095238095
2018-06-01,629000.0,689670.0,-60670.0,60670.0,0.09645468998410175
2018-06-01,669000.0,608057.0625,60942.9375,60942.9375,0.09109557174887892
2018-06-01,850000.0,896124.6875,-46124.6875,46124.6875,0.05426433823529412
2018-06-01,600000.0,616886.0,-16886.0,16886.0,0.028143333333333333
2018-06-01,825000.0,845742.5625,-20742.5625,20742.5625,0.0251425
2018-06-01,5500000.0,3495509.0,2004491.0,2004491.0,0.3644529090909091
2018-06-01,2350000.0,2194039.0,155961.0,155961.0,0.06636638297872341
2018-06-01,1900000.0,2047163.875,-147163.875,147163.875,0.07745467105263158
2018-06-01,3100000.0,2456457.0,643543.0,643543.0,0.20759451612903226
2018-06-01,1415000.0,1584256.875,-169256.875,169256.875,0.11961616607773852
2018-06-01,1262000.0,1323707.625,-61707.625,61707.625,0.04889669175911252
2018-06-01,1880000.0,1656840.0,223160.0,223160.0,0.11870212765957447
2018-06-01,950000.0,1107751.125,-157751.125,157751.125,0.16605381578947367
2018-06-01,750000.0,660048.0625,89951.9375,89951.9375,0.11993591666666667
2018-06-01,757000.0,649013.3125,107986.6875,107986.6875,0.1426508421400264
2018-06-01,1200000.0,1325321.5,-125321.5,125321.5,0.10443458333333333
2018-06-01,1011000.0,987060.6875,23939.3125,23939.3125,0.023678845202769534
2018-06-01,1010000.0,1150110.25,-140110.25,140110.25,0.1387230198019802
2018-06-01,340000.0,377290.71875,-37290.71875,37290.71875,0.10967858455882352
2018-06-01,1150000.0,1140992.5,9007.5,9007.5,0.007832608695652174
2018-06-01,970000.0,1041183.9375,-71183.9375,71183.9375,0.07338550257731959
2018-06-01,978000.0,844859.5,133140.5,133140.5,0.13613548057259714
2018-06-01,970000.0,1029575.9375,-59575.9375,59575.9375,0.06141849226804124
2018-06-01,1665000.0,1521005.0,143995.0,143995.0,0.08648348348348349
2018-06-01,1255000.0,1202220.25,52779.75,52779.75,0.04205557768924303
2018-06-01,700000.0,804243.5625,-104243.5625,104243.5625,0.148919375
2018-06-01,340000.0,444909.71875,-104909.71875,104909.71875,0.3085579963235294
2018-06-01,1182000.0,1107852.25,74147.75,74147.75,0.06273075296108291
2018-06-01,440000.0,452170.4375,-12170.4375,12170.4375,0.027660085227272726
2018-06-01,1470000.0,1200019.5,269980.5,269980.5,0.18366020408163267
2018-06-01,1225000.0,936539.625,288460.375,288460.375,0.23547785714285716
2018-06-01,870000.0,839992.125,30007.875,30007.875,0.03449181034482759
2018-06-01,1607500.0,1476278.875,131221.125,131221.125,0.08163055987558321
2018-06-01,758000.0,724160.4375,33839.5625,33839.5625,0.04464322229551451
2018-06-01,679000.0,644536.0,34464.0,34464.0,0.05075699558173785
2018-06-01,1827000.0,1765749.875,61250.125,61250.125,0.033524972632731256
2018-06-01,1855000.0,1902936.875,-47936.875,47936.875,0.025841981132075472
2018-06-01,1950000.0,1883773.125,66226.875,66226.875,0.0339625
2018-06-01,837000.0,805890.75,31109.25,31109.25,0.037167562724014336
2018-06-01,3825000.0,2666860.0,1158140.0,1158140.0,0.30278169934640525
2018-06-01,567000.0,536459.1875,30540.8125,30540.8125,0.05386386684303351
2018-06-01,1391000.0,1760737.875,-369737.875,369737.875,0.2658072429906542
2018-06-01,1580000.0,1603651.375,-23651.375,23651.375,0.014969224683544304
2018-06-01,711000.0,591041.0625,119958.9375,119958.9375,0.16871861814345993
2018-06-01,1222000.0,1261785.875,-39785.875,39785.875,0.03255799918166939
2018-06-01,331000.0,339771.71875,-8771.71875,8771.71875,0.02650066087613293
2018-06-01,1100000.0,1085276.25,14723.75,14723.75,0.013385227272727273
2018-06-01,743000.0,720718.875,22281.125,22281.125,0.029988055181695828
2018-06-01,1300000.0,1496696.5,-196696.5,196696.5,0.151305
2018-06-01,1675000.0,1513730.125,161269.875,161269.875,0.0962805223880597
2018-06-01,1120000.0,1123753.375,-3753.375,3753.375,0.0033512276785714287
2018-06-01,780000.0,692496.0,87504.0,87504.0,0.11218461538461538
2018-06-01,620000.0,542833.625,77166.375,77166.375,0.12446189516129032
2018-06-01,800000.0,952850.625,-152850.625,152850.625,0.19106328125
2018-06-01,950000.0,1107512.5,-157512.5,157512.5,0.16580263157894737
2018-06-01,810000.0,912315.5625,-102315.5625,102315.5625,0.12631550925925925
2018-06-01,955000.0,870373.4375,84626.5625,84626.5625,0.08861420157068063
2018-06-01,888000.0,1126298.625,-238298.625,238298.625,0.26835430743243244
2018-06-01,645000.0,710021.0,-65021.0,65021.0,0.1008077519379845
2018-06-01,730000.0,669193.75,60806.25,60806.25,0.08329623287671233
2018-06-01,799000.0,778969.375,20030.625,20030.625,0.02506961827284105
2018-06-01,766000.0,775447.3125,-9447.3125,9447.3125,0.012333306135770236
2018-06-01,962000.0,858078.875,103921.125,103921.125,0.10802611746361747
2018-06-01,1300000.0,1465359.375,-165359.375,165359.375,0.12719951923076922
2018-06-01,1090000.0,1119661.375,-29661.375,29661.375,0.027212270642201834
2018-06-01,1010000.0,909849.125,100150.875,100150.875,0.09915928217821782
2018-06-01,710000.0,754606.0625,-44606.0625,44606.0625,0.06282544014084507
2018-06-01,946000.0,955390.8125,-9390.8125,9390.8125,0.00992686310782241
2018-06-01,795000.0,821457.5625,-26457.5625,26457.5625,0.033279952830188676
2018-06-01,587000.0,536150.5,50849.5,50849.5,0.08662606473594549
2018-06-01,905000.0,826712.625,78287.375,78287.375,0.0865053867403315
2018-06-01,965000.0,965530.375,-530.375,530.375,0.0005496113989637305
2018-06-01,1100000.0,892535.625,207464.375,207464.375,0.18860397727272726
2018-06-01,730000.0,708300.75,21699.25,21699.25,0.029725
2018-06-01,950000.0,853060.625,96939.375,96939.375,0.10204144736842105
2018-06-01,800000.0,784278.125,15721.875,15721.875,0.01965234375
2018-06-01,1079500.0,1001281.875,78218.125,78218.125,0.07245773506252895
2018-06-01,550000.0,525604.0,24396.0,24396.0,0.04435636363636364
2018-06-01,479250.0,543524.875,-64274.875,64274.875,0.1341155451225874
2018-06-01,380000.0,375542.09375,4457.90625,4457.90625,0.011731332236842106
2018-06-01,630000.0,628235.125,1764.875,1764.875,0.002801388888888889
2018-06-01,688000.0,819151.8125,-131151.8125,131151.8125,0.19062763444767442
2018-06-01,590500.0,539629.0,50871.0,50871.0,0.08614902624894158
2018-06-01,567000.0,555499.0,11501.0,11501.0,0.02028395061728395
2018-06-01,716000.0,659854.0625,56145.9375,56145.9375,0.07841611382681564
2018-06-01,640000.0,607627.9375,32372.0625,32372.0625,0.05058134765625
2018-06-01,480000.0,512521.96875,-32521.96875,32521.96875,0.0677541015625
2018-06-01,517250.0,560096.6875,-42846.6875,42846.6875,0.08283554857419043
2018-06-01,1245000.0,1368005.0,-123005.0,123005.0,0.09879919678714859
2018-06-01,720000.0,620625.8125,99374.1875,99374.1875,0.13801970486111112
2018-06-01,600000.0,749474.375,-149474.375,149474.375,0.24912395833333334
2018-06-01,820000.0,880458.9375,-60458.9375,60458.9375,0.07373041158536585
2018-06-01,720000.0,753200.9375,-33200.9375,33200.9375,0.046112413194444445
2018-06-01,997000.0,1050059.75,-53059.75,53059.75,0.053219408224674025
2018-06-01,655200.0,771279.5,-116079.5,116079.5,0.17716651404151404
2018-06-01,3680000.0,2960539.75,719460.25,719460.25,0.1955055027173913
2018-06-01,3080000.0,2872712.5,207287.5,207287.5,0.06730113636363637
2018-06-01,580000.0,578096.875,1903.125,1903.125,0.00328125
2018-06-01,580000.0,539032.8125,40967.1875,40967.1875,0.07063308189655172
2018-06-01,600000.0,636715.9375,-36715.9375,36715.9375,0.06119322916666667
2018-06-01,561000.0,667233.125,-106233.125,106233.125,0.18936385918003565
2018-06-01,912000.0,834389.625,77610.375,77610.375,0.08509909539473684
2018-06-01,588000.0,682824.375,-94824.375,94824.375,0.16126594387755103
2018-06-01,700000.0,723199.5,-23199.5,23199.5,0.033142142857142856
2018-06-01,680000.0,594363.0625,85636.9375,85636.9375,0.12593667279411766
2018-06-01,839000.0,942347.5,-103347.5,103347.5,0.12317938021454113
2018-06-01,952000.0,871742.4375,80257.5625,80257.5625,0.08430416228991597
2018-06-01,850000.0,1116029.25,-266029.25,266029.25,0.31297558823529414
2018-06-01,1150000.0,1097631.125,52368.875,52368.875,0.04553815217391304
2018-06-01,1198000.0,1244954.5,-46954.5,46954.5,0.0391940734557596
2018-06-01,750000.0,800754.25,-50754.25,50754.25,0.06767233333333333
2018-06-01,868000.0,1091655.125,-223655.125,223655.125,0.25766719470046084
2018-06-01,1420000.0,1356349.5,63650.5,63650.5,0.04482429577464789
2018-06-01,740000.0,654246.875,85753.125,85753.125,0.11588260135135135
2018-06-01,525000.0,576899.8125,-51899.8125,51899.8125,0.09885678571428572
2018-06-01,470000.0,519836.59375,-49836.59375,49836.59375,0.10603530585106383
2018-06-01,558000.0,569681.1875,-11681.1875,11681.1875,0.020934027777777777
2018-06-01,930000.0,996608.0625,-66608.0625,66608.0625,0.07162157258064517
2018-06-01,411000.0,424639.59375,-13639.59375,13639.59375,0.0331863594890511
2018-06-01,675000.0,687777.75,-12777.75,12777.75,0.01893
2018-06-01,1800000.0,1334924.625,465075.375,465075.375,0.25837520833333333
2018-06-01,656000.0,660364.6875,-4364.6875,4364.6875,0.006653487042682927
2018-06-01,735000.0,690530.6875,44469.3125,44469.3125,0.060502465986394555
2018-06-01,432000.0,467236.6875,-35236.6875,35236.6875,0.08156640625
2018-06-01,611000.0,669731.0,-58731.0,58731.0,0.0961227495908347
2018-06-01,300000.0,353779.75,-53779.75,53779.75,0.17926583333333335
2018-06-01,309000.0,353779.75,-44779.75,44779.75,0.14491828478964403
2018-06-01,610000.0,599432.875,10567.125,10567.125,0.017323155737704918
2018-06-01,571550.0,588526.1875,-16976.1875,16976.1875,0.02970201644650512
2018-06-01,658000.0,627977.4375,30022.5625,30022.5625,0.04562699468085107
2018-06-01,800000.0,948494.375,-148494.375,148494.375,0.18561796875
2018-06-01,768000.0,656458.625,111541.375,111541.375,0.14523616536458334
2018-06-01,2200000.0,2054951.0,145049.0,145049.0,0.06593136363636364
2018-06-01,480000.0,492540.03125,-12540.03125,12540.03125,0.026125065104166668
2018-06-01,695000.0,608492.25,86507.75,86507.75,0.12447158273381295
2018-06-01,365000.0,453264.71875,-88264.71875,88264.71875,0.24182114726027398
2018-06-01,512500.0,573539.8125,-61039.8125,61039.8125,0.11910207317073171
2018-06-01,1300000.0,1372397.125,-72397.125,72397.125,0.05569009615384615
2018-06-01,767500.0,783876.9375,-16376.9375,16376.9375,0.02133802931596091
2018-06-01,616000.0,679130.0625,-63130.0625,63130.0625,0.10248386769480519
2018-06-01,412000.0,413217.75,-1217.75,1217.75,0.0029557038834951456
2018-06-01,482000.0,723449.4375,-241449.4375,241449.4375,0.5009324429460581
2018-06-01,783000.0,806359.4375,-23359.4375,23359.4375,0.029833253512132823
2018-06-01,755000.0,791523.625,-36523.625,36523.625,0.04837566225165563
2018-06-01,1930000.0,1654128.625,275871.375,275871.375,0.14293853626943004
2018-06-01,950000.0,1363384.0,-413384.0,413384.0,0.43514105263157893
2018-06-01,640000.0,579444.5625,60555.4375,60555.4375,0.09461787109375
2018-06-01,655000.0,607433.375,47566.625,47566.625,0.07262080152671756
2018-06-01,1325000.0,1347773.75,-22773.75,22773.75,0.017187735849056605
2018-06-01,1380000.0,1418938.375,-38938.375,38938.375,0.028216213768115943
2018-06-01,650000.0,678647.25,-28647.25,28647.25,0.044072692307692306
2018-06-01,785000.0,765796.6875,19203.3125,19203.3125,0.02446281847133758
2018-06-01,517000.0,533355.5625,-16355.5625,16355.5625,0.031635517408123794
2018-06-01,1527000.0,1572133.5,-45133.5,45133.5,0.029556974459724952
2018-06-01,760000.0,732790.5625,27209.4375,27209.4375,0.03580189144736842
2018-06-01,814250.0,819899.6875,-5649.6875,5649.6875,0.0069385170402210625
2018-06-01,840000.0,790162.5625,49837.4375,49837.4375,0.059330282738095236
2018-06-01,569000.0,566156.625,2843.375,2843.375,0.0049971441124780315
2018-06-01,538000.0,570350.625,-32350.625,32350.625,0.06013127323420074
2018-06-01,560000.0,679836.5,-119836.5,119836.5,0.21399375
2018-06-01,636000.0,611062.3125,24937.6875,24937.6875,0.03921020047169811
2018-06-01,672500.0,669490.1875,3009.8125,3009.8125,0.004475557620817844
2018-06-01,574000.0,543083.6875,30916.3125,30916.3125,0.05386117160278746
2018-06-01,1036000.0,808259.25,227740.75,227740.75,0.21982697876447876
2018-06-01,1250000.0,849386.25,400613.75,400613.75,0.320491
2018-06-01,605000.0,698396.375,-93396.375,93396.375,0.15437417355371902
2018-06-01,1150000.0,810786.3125,339213.6875,339213.6875,0.29496842391304345
2018-06-01,1200000.0,976618.4375,223381.5625,223381.5625,0.18615130208333333
2018-06-01,760000.0,791930.0,-31930.0,31930.0,0.04201315789473684
2018-06-01,616000.0,668870.0625,-52870.0625,52870.0625,0.08582802353896105
2018-06-01,535000.0,635109.4375,-100109.4375,100109.4375,0.18712044392523364
2018-06-01,550000.0,662971.375,-112971.375,112971.375,0.2054025
2018-06-01,620000.0,629795.9375,-9795.9375,9795.9375,0.01579989919354839
2018-06-01,730000.0,649147.125,80852.875,80852.875,0.11075736301369864
2018-06-01,670000.0,665337.3125,4662.6875,4662.6875,0.006959235074626866
2018-06-01,2245000.0,2498336.25,-253336.25,253336.25,0.11284465478841871
2018-06-01,1735000.0,1902839.375,-167839.375,167839.375,0.09673739193083573
2018-06-01,2350000.0,1958657.75,391342.25,391342.25,0.1665286170212766
2018-06-01,765000.0,673526.3125,91473.6875,91473.6875,0.1195734477124183
2018-06-01,530000.0,543010.8125,-13010.8125,13010.8125,0.02454870283018868
2018-06-01,637000.0,632464.5,4535.5,4535.5,0.007120094191522763
2018-06-01,628000.0,659349.0625,-31349.0625,31349.0625,0.04991888933121019
2018-06-01,1245000.0,928849.125,316150.875,316150.875,0.2539364457831325
2018-06-01,885000.0,747274.3125,137725.6875,137725.6875,0.15562224576271186
2018-06-01,635000.0,593211.875,41788.125,41788.125,0.06580807086614174
2018-06-01,801000.0,799387.6875,1612.3125,1612.3125,0.002012874531835206
2018-06-01,554000.0,609792.75,-55792.75,55792.75,0.10070893501805055
2018-06-01,900000.0,743404.625,156595.375,156595.375,0.17399486111111112
2018-06-01,790000.0,714297.3125,75702.6875,75702.6875,0.09582618670886076
2018-06-01,700000.0,653259.625,46740.375,46740.375,0.06677196428571429
2018-06-01,1260000.0,891697.0625,368302.9375,368302.9375,0.29230391865079364
2018-06-01,1002000.0,880653.6875,121346.3125,121346.3125,0.12110410429141717
2018-06-01,759000.0,764689.0,-5689.0,5689.0,0.0074953886693017125
2018-06-01,835000.0,803879.125,31120.875,31120.875,0.037270508982035926
2018-06-01,920000.0,748946.3125,171053.6875,171053.6875,0.18592792119565218
2018-06-01,876000.0,869418.875,6581.125,6581.125,0.007512699771689497
2018-06-01,1215000.0,1101464.0,113536.0,113536.0,0.09344526748971194
2018-06-01,760000.0,800195.0,-40195.0,40195.0,0.052888157894736845
2018-06-01,838000.0,802874.5,35125.5,35125.5,0.04191587112171838
2018-06-01,635000.0,741311.625,-106311.625,106311.625,0.16741988188976378
2018-06-01,750000.0,762736.375,-12736.375,12736.375,0.016981833333333335
2018-06-01,671000.0,694318.6875,-23318.6875,23318.6875,0.03475214232488823
2018-06-01,1515000.0,1324613.625,190386.375,190386.375,0.12566757425742575
2018-06-01,660000.0,664934.125,-4934.125,4934.125,0.00747594696969697
2018-06-01,690000.0,753546.9375,-63546.9375,63546.9375,0.09209701086956522
2018-06-01,679000.0,741187.5625,-62187.5625,62187.5625,0.09158698453608248
2018-06-01,911000.0,815264.5625,95735.4375,95735.4375,0.1050882958287596
2018-06-01,772500.0,753983.0,18517.0,18517.0,0.023970226537216827
2018-06-01,2440000.0,1882389.875,557610.125,557610.125,0.22852873975409835
2018-06-01,850000.0,823050.0,26950.0,26950.0,0.031705882352941174
2018-06-01,1500000.0,1688739.75,-188739.75,188739.75,0.1258265
2018-06-01,1006000.0,1582961.5,-576961.5,576961.5,0.5735203777335984
2018-06-01,1100000.0,1242745.625,-142745.625,142745.625,0.12976875
2018-06-01,1330000.0,1413869.125,-83869.125,83869.125,0.063059492481203
2018-06-01,1400000.0,1238699.0,161301.0,161301.0,0.115215
2018-06-01,822500.0,723058.1875,99441.8125,99441.8125,0.12090189969604863
2018-06-01,2055000.0,2480486.25,-425486.25,425486.25,0.2070492700729927
2018-06-01,660000.0,738810.0,-78810.0,78810.0,0.11940909090909091
2018-06-01,525000.0,562436.625,-37436.625,37436.625,0.07130785714285715
2018-06-01,640000.0,445434.375,194565.625,194565.625,0.3040087890625
2018-06-01,658000.0,682582.4375,-24582.4375,24582.4375,0.03735932750759879
2018-06-01,985000.0,831040.0,153960.0,153960.0,0.15630456852791877
2018-06-01,590000.0,718218.25,-128218.25,128218.25,0.21731906779661017
2018-06-01,1051000.0,975415.8125,75584.1875,75584.1875,0.07191644862036156
2018-06-01,782500.0,752904.75,29595.25,29595.25,0.037821405750798724
2018-06-01,760000.0,690783.125,69216.875,69216.875,0.09107483552631579
2018-06-01,920000.0,934114.0625,-14114.0625,14114.0625,0.015341372282608696
2018-06-01,640000.0,730318.0625,-90318.0625,90318.0625,0.14112197265625
2018-06-01,471000.0,533762.125,-62762.125,62762.125,0.1332529193205945
2018-06-01,687000.0,644298.875,42701.125,42701.125,0.06215593158660844
2018-06-01,1430000.0,1336935.5,93064.5,93064.5,0.06508006993006993
2018-06-01,590000.0,594572.875,-4572.875,4572.875,0.007750635593220339
2018-06-01,666000.0,715842.625,-49842.625,49842.625,0.07483877627627628
2018-06-01,830000.0,829806.375,193.625,193.625,0.00023328313253012049
2018-06-01,700000.0,815229.6875,-115229.6875,115229.6875,0.1646138392857143
2018-06-01,855000.0,824695.25,30304.75,30304.75,0.035444152046783625
2018-06-01,1405000.0,1016944.75,388055.25,388055.25,0.27619590747330963
2018-06-01,596000.0,597696.6875,-1696.6875,1696.6875,0.0028467911073825503
2018-06-01,505000.0,533392.5625,-28392.5625,28392.5625,0.05622289603960396
2018-06-01,586000.0,617933.0625,-31933.0625,31933.0625,0.05449328071672355
2018-06-01,525000.0,592848.0625,-67848.0625,67848.0625,0.12923440476190476
2018-06-01,580000.0,561594.25,18405.75,18405.75,0.03173405172413793
2018-06-01,660000.0,647050.5,12949.5,12949.5,0.019620454545454545
2018-06-01,1095000.0,1232903.125,-137903.125,137903.125,0.12593892694063927
2018-06-01,1220000.0,1017459.0,202541.0,202541.0,0.1660172131147541
2018-06-01,1395000.0,1191263.5,203736.5,203736.5,0.14604767025089604
2018-06-01,1150000.0,1262519.125,-112519.125,112519.125,0.09784271739130435
2018-06-01,1432000.0,1460676.125,-28676.125,28676.125,0.020025226955307264
2018-06-01,455000.0,545673.4375,-90673.4375,90673.4375,0.19928228021978023
2018-06-01,670000.0,693498.9375,-23498.9375,23498.9375,0.03507304104477612
2018-06-01,635000.0,686750.5,-51750.5,51750.5,0.08149685039370079
2018-06-01,685000.0,763683.3125,-78683.3125,78683.3125,0.1148661496350365
2018-06-01,1130000.0,1084802.875,45197.125,45197.125,0.03999745575221239
2018-06-01,580000.0,650361.5625,-70361.5625,70361.5625,0.12131303879310344
2018-06-01,975000.0,951801.3125,23198.6875,23198.6875,0.02379352564102564
2018-06-01,740000.0,654578.4375,85421.5625,85421.5625,0.11543454391891891
2018-06-01,780000.0,783466.0,-3466.0,3466.0,0.004443589743589744
2018-06-01,550000.0,783946.5625,-233946.5625,233946.5625,0.42535738636363635
2018-06-01,520000.0,538102.875,-18102.875,18102.875,0.034813221153846156
2018-06-01,1760000.0,1694175.375,65824.625,65824.625,0.03740035511363636
2018-06-01,505000.0,542228.6875,-37228.6875,37228.6875,0.07372017326732673
2018-06-01,2300000.0,2278805.5,21194.5,21194.5,0.009215
2018-06-01,1702000.0,1594416.5,107583.5,107583.5,0.06321004700352527
2018-06-01,1150000.0,1594751.25,-444751.25,444751.25,0.3867402173913044
2018-06-01,715000.0,732596.9375,-17596.9375,17596.9375,0.024611101398601398
2018-06-01,770000.0,763025.1875,6974.8125,6974.8125,0.009058198051948052
2018-06-01,830000.0,719991.75,110008.25,110008.25,0.13254006024096385
2018-06-01,665000.0,623771.8125,41228.1875,41228.1875,0.061997274436090224
2018-06-01,675000.0,708407.0625,-33407.0625,33407.0625,0.04949194444444444
2018-06-01,702500.0,632649.5625,69850.4375,69850.4375,0.09943122775800711
2018-06-01,1210000.0,1067704.25,142295.75,142295.75,0.11759979338842975
2018-06-01,1250000.0,1154549.5,95450.5,95450.5,0.0763604
2018-06-01,439000.0,454651.4375,-15651.4375,15651.4375,0.03565247722095672
2018-06-01,381000.0,465377.59375,-84377.59375,84377.59375,0.221463500656168
2018-06-01,707000.0,648454.375,58545.625,58545.625,0.08280852192362094
2018-06-01,640000.0,652283.5,-12283.5,12283.5,0.01919296875
2018-06-01,700000.0,638762.1875,61237.8125,61237.8125,0.08748258928571429
2018-06-01,600000.0,697908.5625,-97908.5625,97908.5625,0.1631809375
2018-06-01,665000.0,656716.125,8283.875,8283.875,0.012456954887218045
2018-06-01,570000.0,646351.375,-76351.375,76351.375,0.1339497807017544
2018-06-01,510000.0,567809.875,-57809.875,57809.875,0.11335269607843138
2018-06-01,1160000.0,1008914.4375,151085.5625,151085.5625,0.1302461745689655
2018-06-01,471000.0,613926.0,-142926.0,142926.0,0.30345222929936305
2018-06-01,690000.0,586659.625,103340.375,103340.375,0.14976865942028986
2018-06-01,695000.0,765198.625,-70198.625,70198.625,0.10100521582733812
2018-06-01,420000.0,408040.6875,11959.3125,11959.3125,0.02847455357142857
2018-06-01,895000.0,831342.375,63657.625,63657.625,0.07112583798882681
2018-06-01,670000.0,673393.1875,-3393.1875,3393.1875,0.005064458955223881
2018-06-01,825000.0,857078.1875,-32078.1875,32078.1875,0.038882651515151516
2018-06-01,2100000.0,1513206.5,586793.5,586793.5,0.2794254761904762
2018-06-01,3100000.0,3035998.25,64001.75,64001.75,0.020645725806451614
2018-06-01,530000.0,689613.8125,-159613.8125,159613.8125,0.30115813679245285
2018-06-01,2830000.0,2171794.5,658205.5,658205.5,0.23258144876325088
2018-06-01,112000.0,249461.953125,-137461.953125,137461.953125,1.2273388671875
2018-06-01,1250000.0,931991.125,318008.875,318008.875,0.2544071
2018-06-01,540000.0,537100.4375,2899.5625,2899.5625,0.0053695601851851855
2018-06-01,625000.0,587815.625,37184.375,37184.375,0.059495
2018-06-01,1350000.0,1192460.5,157539.5,157539.5,0.11669592592592593
2018-06-01,1820000.0,1795618.125,24381.875,24381.875,0.013396634615384616
2018-06-01,1730000.0,1722433.375,7566.625,7566.625,0.004373771676300578
2018-06-01,750000.0,604223.0,145777.0,145777.0,0.19436933333333334
2018-06-01,1000000.0,737032.0,262968.0,262968.0,0.262968
2018-06-01,1825000.0,1409607.875,415392.125,415392.125,0.22761212328767122
